cost,phylo_dist,shannon,consval,grass_spec_frac,grass_weight_frac
3747.0204777470362,251274.379027772,29.446712927232014,71.59915239402251,0.18333333333333326,0.3666606266432775
3697.697834698525,248088.838998152,29.446712927232014,67.29898993640883,0.2,0.3801210320367325
2979.719078162589,254970.052441192,29.387086614888467,69.82533216397897,0.15,0.283575571552361
8098.684941578289,240910.03507756806,29.29559391437211,72.3115270504385,0.18333333333333326,0.3848005011517197
7540.350811938061,239125.66984274,29.29559391437211,72.80614436240776,0.18333333333333326,0.375411337857236
7576.859384284234,238972.46834074,29.29559391437211,73.77970629163896,0.18333333333333326,0.375411337857236
6262.404942038154,244102.59943009602,29.190288934049047,72.57817655324699,0.18333333333333326,0.3744179076589154
6180.70992110475,243397.173670468,29.190288934049047,71.61500934599461,0.2,0.4124595250999305
6200.057342591696,243033.602222296,29.190288934049047,73.08640608557697,0.2,0.4124595250999305
8201.808236935647,240033.25232992801,29.190288934049047,73.8608510223753,0.16666666666666666,0.3492816889829992
5394.970007166993,249352.88922718802,29.06589641695443,74.29188930217622,0.16666666666666666,0.34328872534022875
4519.757219912442,247035.152258488,29.06589641695443,73.9180605373447,0.16666666666666666,0.34328872534022875
2807.535391187311,256103.189169652,28.974205171603078,69.1621139473342,0.15,0.27980593681374755
7297.9588061578015,234276.55783389602,28.92748213967472,76.41801893485315,0.18333333333333326,0.3830993538085927
7094.383120895773,233807.62116277602,28.92748213967472,76.07882978137808,0.16666666666666666,0.34703878156731843
5600.753726451191,233142.604603896,28.92748213967472,78.38010573220183,0.2,0.4321515237423098
3410.7964885731444,229172.86076488398,28.92732525823521,74.43298014990177,0.15,0.3033463686236749
2742.585411407681,243486.61663932801,28.911878465889625,64.17356135332597,0.13333333333333333,0.2627591669874805
2595.0034362542,240281.09740564,28.911878465889625,70.66342761482181,0.15,0.30811935387778
2440.44482169932,237749.802614324,28.911878465889625,71.11772729529783,0.16666666666666666,0.3422848360052485
2376.7737562683064,233905.64805824406,28.911878465889625,72.57235504276849,0.15,0.30811935387778
6336.587398488636,250421.28245742,28.88065813821891,75.34194486824289,0.16666666666666666,0.3162880522264078
6435.724286084691,246137.65660342,28.88065813821891,77.06307138900777,0.16666666666666666,0.3162880522264078
2795.476446321687,245739.939711752,28.858391929237772,64.54846420434794,0.13333333333333333,0.2447423132977681
2630.9602337722768,242658.238779432,28.858391929237772,66.05640870980723,0.15,0.3045966472581502
2730.5928217583696,248663.21301783607,28.855699719855384,67.72317685707928,0.16666666666666666,0.31350053362690417
2682.5520694599177,254474.668283948,28.772603100701236,68.4742743983625,0.15,0.2877609051952797
3102.5974341284923,239665.967420656,28.757128668740755,70.75271944509052,0.13333333333333333,0.258405838844205
3926.321534727669,264040.418273912,28.69155097169986,65.22294147960395,0.13333333333333333,0.2535823045609949
2709.1556580225297,253412.770443876,28.687478602648106,71.39628363819409,0.11666666666666667,0.2155561648842232
2588.510545007971,253883.608811676,28.6425191907181,70.12040026690529,0.13333333333333333,0.2650906348173969
2588.510545007971,253651.44633259,28.6425191907181,70.93641928572156,0.13333333333333333,0.2650906348173969
2654.006803176671,252424.50828027603,28.6425191907181,73.06911493098606,0.11666666666666667,0.20915491765297906
2548.491219081026,242658.238779432,28.636825409673165,67.67360041309912,0.15,0.33772810123074193
5645.073663484316,234484.051679936,28.59331421364443,76.89416916357385,0.2,0.422015904406676
4411.034264668839,239543.819770736,28.575761778116192,74.09739587542906,0.16666666666666666,0.33700274066781105
3544.8379670528966,254913.51368302,28.377590874528337,70.02946972346079,0.15,0.2922147356760035
5982.997780778296,255029.58380136,28.261401561546478,72.93369441962379,0.15,0.2899891939845788
6565.482947896489,254663.45373508,28.261401561546478,75.26704621744989,0.16666666666666666,0.32079463503077355
7729.930829164391,239371.30325395602,27.961874886597844,77.41715279095571,0.18333333333333326,0.3607554756866072
7561.012709557885,237454.94074251602,27.961874886597844,79.22636915073487,0.18333333333333326,0.3607554756866072
2433.4561181138824,234880.51194024397,27.904106398389487,72.27935607233258,0.13333333333333333,0.27243560943177303
4587.497141361145,234009.24608111,27.77200768330564,75.45901967581328,0.13333333333333333,0.29939960535646337
4035.843770406417,249633.87529436,27.623295036528024,73.42339335452432,0.15,0.3500873902414581
3563.4453569002594,249158.38546820806,27.623295036528024,73.10313337070761,0.15,0.3500873902414581
3942.421629366087,249048.70277436,27.623295036528024,73.76940128430333,0.15,0.3500873902414581
5065.074169882787,255433.2261428,27.33436884752323,74.26512968383169,0.16666666666666666,0.3889605910871663
5015.557500265568,254871.97912479995,27.33436884752323,75.19356723915456,0.15,0.35801267257640434
4761.043327150011,252939.63445144,27.33436884752323,76.56228070892256,0.13333333333333333,0.3287985393997161
4751.266979026903,251029.95879544,27.33436884752323,75.96977476206763,0.15,0.35842383674246314
5057.5506822260795,250433.60027942,27.33436884752323,77.19630751364306,0.15,0.3689802103838517
2531.901493078685,247878.258756196,27.33294818121876,72.98601141955808,0.11666666666666667,0.2674531644067011
2819.948350459262,246504.36208919602,27.33294818121876,73.6718372704642,0.1,0.23316187186139414
2843.1135282879413,244753.34145992398,27.33294818121876,74.37381235618173,0.1,0.23316187186139414
