cost,phylo_dist,shannon,consval,grass_spec_frac,grass_weight_frac
3386.1661914938286,624067.98630982,6.3234893980424856,58.745850926722014,0.05555555555555555,0.11150057391966896
4473.6274305773295,624033.9203165399,5.447543593301648,77.26326076165668,0.05555555555555555,0.5444523390520098
5624.911246795925,624033.9203165399,6.754483567144332,56.710594188810035,0.05555555555555555,0.1326642156383024
14301.758781105307,624033.9203165399,5.827992151757328,69.64717826811625,0.05555555555555555,0.3137294232047977
1616.4524013544567,624033.92014932,6.479326198608545,44.55200593959737,0.05555555555555555,0.24741011704949675
1790.4073515511411,624033.92014932,6.950668955006633,48.79360521826415,0.05555555555555555,0.17947802373636254
1791.5871274842216,624033.92014932,4.538833045011717,50.38993242836207,0.05555555555555555,0.4493323839103943
6919.492612045446,624033.92014932,5.699909530999659,66.41444092158258,0.05555555555555555,0.004409756750897222
12277.14526354222,624033.92014932,5.03261747048344,85.14483326019895,0.05555555555555555,0.0015455391529123955
2095.20570852637,624033.9200959201,5.451468540610748,60.16350277305494,0.05555555555555555,0.008975505620820631
3621.28923379634,624033.9200959201,7.219861422189702,45.2135010723807,0.05555555555555555,0.20173617956261172
4424.233830898419,624033.9200959201,5.212098884895119,67.98761274376493,0.05555555555555555,0.005435296771617404
4510.173302191559,624033.9200959201,7.88722641869052,43.83107686930118,0.05555555555555555,0.06056466332722583
4845.517632518118,624033.9200959201,7.1578685912302555,47.558902652745225,0.05555555555555555,0.2924913837514909
4948.166720360226,624033.9200959201,6.918544546768173,68.84904483613877,0.05555555555555555,0.2869201362386254
5608.644737036584,624033.9200959201,9.282112241327956,66.29500679721713,0.05555555555555555,0.22965218082947814
9524.366968313458,624033.9200959201,6.506916318441324,69.74078964338288,0.05555555555555555,0.021445220157645238
15301.554162867444,624033.9200959201,7.5252295732991135,70.40378709482547,0.05555555555555555,0.06873110855912055
15228.302797183906,624033.92005936,4.590568268262111,86.03760072422291,0.05555555555555555,0.001018301423842925
15861.952406187957,624033.92005936,5.3878440492120205,84.77169326061066,0.05555555555555555,0.0046120101770047595
18019.03861915614,624033.92005936,6.101294021261178,79.04853372194455,0.05555555555555555,0.01117351784036577
21145.962072081104,624033.92005936,6.466615630724817,74.60687847967188,0.05555555555555555,0.0018519633545236356
6487.426007514844,624033.91979536,7.053453575743316,70.18744904232577,0.05555555555555555,0.07362903987660119
7455.537648010633,624033.91979536,7.245745710042157,77.1011901375828,0.05555555555555555,0.04618225369522197
3248.940787047033,624033.91970736,7.435679302112572,50.505997866498404,0.05555555555555555,0.2687875096391075
3821.8531371448375,624033.91970736,9.455083230218431,66.07141321662519,0.05555555555555555,0.023872627537090237
4200.341189287284,624033.91970736,7.086196589641022,75.99673479572424,0.05555555555555555,0.03259194252164827
6816.895472800717,624033.91970736,11.28094692576469,63.951040136984346,0.05555555555555555,0.0190801220910424
9690.844517277688,624033.91970736,5.769406286208981,80.63590657465652,0.05555555555555555,0.04123854778965975
11884.364948335611,624033.91970736,8.181742321879492,69.09939510798466,0.05555555555555555,0.4691716206641309
15603.532926743514,624033.91970736,4.8332265243749575,89.4337896743037,0.05555555555555555,0.05259073139320671
15599.328176875695,623895.6572119,4.8332265243749575,89.43775641946203,0.05555555555555555,0.05259073139320671
19471.307917297523,623653.20963192,6.899381506279474,77.18024343382277,0.05555555555555555,0.0020322788984140213
3025.6278036489616,623584.0696290999,5.887619639253946,56.91787971352903,0.06666666666666668,0.4528413371368146
3810.4696110279897,623584.0696290999,6.627317586116687,52.19061719454754,0.06666666666666668,0.04744493148305045
3056.247528881429,623361.5718553399,8.308824781617659,52.76365465562109,0.06666666666666668,0.2669754178276518
9331.616065687527,623326.84688882,3.998211411901806,83.19671697691588,0.06666666666666668,0.0012707659805522044
3700.031457463736,623204.7165330999,7.440157552642213,61.352509136444645,0.06666666666666668,0.05434183718065879
14707.2870521653,623204.1441195221,7.9097336429511165,70.31564139937828,0.05555555555555555,0.05283564076065536
15342.154847839984,623204.1441195221,7.5252295732991135,70.4207071571621,0.05555555555555555,0.07042274006209243
17609.721211327633,623187.42225234,7.503884102654215,70.44515614261931,0.04444444444444445,0.0066157967477484475
19353.821372428312,622944.0764993599,6.337277653573718,79.06670773714085,0.05555555555555555,0.0015267055412184784
6677.346623955516,622932.6633650999,7.989515732488995,66.65742934454366,0.06666666666666668,0.4015808458270397
9945.930860226072,622932.6633650999,8.656757214176402,83.54602271236666,0.06666666666666668,0.4954961690769159
10751.918594505016,622932.6633650999,7.685478716143937,85.87575099300838,0.06666666666666668,0.5445223444165768
3013.2757449324154,622932.58039234,8.491587243416268,60.437850292895966,0.05555555555555555,0.38434224595573263
3468.1184009386934,622932.58039234,9.234069771846407,56.34999677201167,0.05555555555555555,0.3327244481074589
3976.3685214071334,622932.58039234,8.928576855047131,68.07854158758775,0.05555555555555555,0.31011370997885834
6559.342981499606,622741.7800227,9.864022051589126,57.000262587361156,0.05555555555555555,0.05035594323888178
4563.337223688322,622579.8543393001,4.369345717296807,78.3276503445741,0.05555555555555555,0.012010793350761585
9260.193660630439,622364.76142734,4.537868405586258,81.04427621971013,0.06666666666666668,0.01852716691936367
2823.6754292789788,622042.34469022,7.458323036831013,41.15244438188686,0.06666666666666668,0.1696315665874101
8065.253081377771,621619.6967313599,5.719502185946385,78.48114547684196,0.05555555555555555,0.07710921369015453
8102.0200200150675,620826.1489571,7.912519207480389,73.52333676948322,0.06666666666666668,0.6058050904540521
11500.142445812473,620747.08017192,9.779603411928072,70.95065747310574,0.05555555555555555,0.04154689283076076
2043.8254498238525,620517.3551492,3.8472395808605993,60.753634701049755,0.05555555555555555,0.06089222979544846
9121.526628549567,620261.54847992,9.899343743927762,72.6045408646855,0.05555555555555555,0.03918147901938366
10168.376842760516,620240.3846618619,8.887638250429486,74.8112576282206,0.06666666666666668,0.2199972167477716
1613.3308652678534,620109.7053628599,5.886269044213093,40.719005691848025,0.07777777777777778,0.18772713434500413
10986.423717292964,619492.3677534,5.32413642621311,87.15741874078122,0.04444444444444445,0.0003412910551169199
8553.339152698018,619440.498267132,7.915806412560415,74.39623494938655,0.07777777777777778,0.04967729586151465
8457.48030333912,619296.6749919599,12.02472349295776,53.095776780058536,0.06666666666666668,0.0005675636868586954
11590.453958561178,618919.25457934,6.674588213967644,86.37255920001711,0.06666666666666668,0.002354879284143685
2751.1525255139018,618566.0057698,5.840209300629022,53.22478119034065,0.06666666666666668,0.04792726864254825
8484.289655056262,618383.22436094,9.360375759903569,75.34790680782001,0.06666666666666668,0.05195400357531371
13704.397204231533,618181.1759050679,5.510397299567089,89.12582597101142,0.06666666666666668,0.0959359252639389
8016.848450978469,618088.317365902,8.119488441704698,74.58284108931826,0.08888888888888889,0.30044950526367303
4411.822093473471,618014.7603527999,7.577210201884828,75.1114689216823,0.05555555555555555,0.031790416494226786
5176.421059380166,617660.96800666,10.369734979361949,50.799237829720404,0.07777777777777778,0.05539647051197325
8033.760289723411,617618.16389936,4.907574047100472,79.2141831868717,0.05555555555555555,0.039894351864920616
7601.031552841965,617552.4740001799,8.125240304391232,76.60358356107592,0.06666666666666668,0.04324530759498613
1723.5659367264416,617478.9498836597,7.540315477800047,31.449929461444718,0.08888888888888889,0.08260148671638155
1871.5507524978389,617151.97935166,7.122301545811018,37.904163026647076,0.07777777777777778,0.03753113528518033
5783.577517331331,617063.3903731118,10.283138922700306,56.577097455997325,0.08888888888888889,0.3020693009937444
2072.6259629855467,616855.586965902,6.181892718813097,63.542636023435094,0.07777777777777778,0.4003665379339628
3983.50441719948,616747.4982188079,9.313261749211485,75.00306585102702,0.07777777777777778,0.049252073453172784
3527.463439369372,616666.077101112,10.283138922700306,62.844081005891674,0.08888888888888889,0.3020693009937444
8472.07648006764,616469.6899092679,8.113234247563106,79.12203629190381,0.06666666666666668,0.21220767263393672
1570.1877026177988,616274.43617464,6.739155273677312,37.647367336720464,0.07777777777777778,0.09158943436653808
2979.8863831160816,616168.649996836,6.214221989856095,63.06337854669064,0.06666666666666668,0.06516424940068019
2143.0280610498435,616154.8961898601,7.782677441524582,42.08216128502731,0.05555555555555555,0.3344816956914796
3668.513559228112,616080.69753356,6.518916954297032,64.48321646462271,0.05555555555555555,0.02989954449436825
1606.2320827257251,615847.128554464,5.0429592207854625,41.350879121006564,0.08888888888888889,0.03174694895518772
2300.687396972205,615847.128554464,6.606667055679481,62.3457217967896,0.08888888888888889,0.06296450187058532
6223.13969000408,615587.4364312079,6.157221530869701,76.42572271107545,0.06666666666666668,0.45119343664886996
8768.477029744376,615587.4364312079,6.3924459263107725,80.12346528707411,0.06666666666666668,0.13537753756048046
2487.092515661393,615391.9977592999,5.007489707360335,81.36176283780136,0.07777777777777778,0.3705006080790771
8121.619584754678,615064.80705966,8.414915545580799,76.83842345728408,0.05555555555555555,0.03346183980205867
8240.819127754676,615038.095290656,6.516357969131732,86.40573896600256,0.05555555555555555,0.2883130085705671
11530.725453434035,614741.41402822,7.322638255398423,90.98868758130509,0.07777777777777778,0.17610703414997314
11901.294009895017,614741.41402822,6.58247750468698,92.6948087569602,0.07777777777777778,0.18580282844125345
1624.1532651654156,614526.28738462,7.857815509908438,36.67920107844984,0.07777777777777778,0.0592318259444582
3511.050913569753,614460.96638604,5.922878412931883,100.0,0.08888888888888889,0.7527213919845186
1579.2056548000046,614227.29684622,7.847881674200476,41.064552292321245,0.1,0.15203552261329475
2158.719408183933,614027.0959939801,4.522362858264214,99.99999999999996,0.1,0.5305334164678355
3798.4153694070533,613983.33438604,6.55893573755911,94.19976664176396,0.08888888888888889,0.5596309832806631
4133.589488826312,613983.33438604,5.600776620674231,100.00000000000007,0.08888888888888889,0.6937641071895928
3666.0566071608296,613912.58300598,6.645141011554875,92.92774424667141,0.1,0.5550839230725849
2730.2793723705536,613343.79195102,8.45765401852682,54.61304439906515,0.08888888888888889,0.18452692296856688
2457.5344295630634,613314.0049113001,4.9407798912911804,100.0,0.1,0.8390181665804485
3590.250494069781,613314.0049113001,6.406387578907203,87.72719608809177,0.1,0.5234754902164344
4181.252752609227,613314.0049113001,6.5885203282015565,96.0975521447044,0.1,0.6035181654501572
1103.7087559619542,613022.18907726,4.864286018233338,97.02772125688827,0.1,0.531778350325141
3961.027745165085,612873.67976204,6.308187668301348,97.11762796848045,0.1,0.6551585278628212
5143.47544691813,612559.7384553001,6.273216737681527,98.47491687853176,0.1,0.6584958428510823
6287.592560934233,612403.685034208,7.129875102752561,98.97594576643866,0.1,0.7040769123136438
4326.9948894894205,611924.4664833001,6.774230216983197,81.97447178941472,0.1,0.4726815642442966
7674.311125391886,611063.408680848,7.565905350280891,97.49465544314708,0.08888888888888889,0.6293530712552328
2063.9051310846908,610744.4658801999,7.165656762426254,52.29428719027822,0.1111111111111111,0.031877343300412635
3547.4887177647747,610284.2880741679,6.326304005021687,100.0,0.1111111111111111,0.5100734634586123
4303.9451954342585,610253.64154716,8.286591980508952,98.56587404758551,0.08888888888888889,0.16138350860674416
1500.8489175597165,609849.9390899399,5.586558072798227,34.8012407665222,0.06666666666666668,0.08939120898731892
2252.133231582009,609831.719239752,5.4313367931601135,70.76675076947359,0.06666666666666668,0.0238668848081912
2479.9915599929186,609504.96134048,7.612491059699418,47.56348158201383,0.1,0.008832747661116499
1354.8910776081048,609296.69048862,9.611033905626961,37.680748466329106,0.08888888888888889,0.11986106016787795
1632.319170471427,609296.69048862,9.401767897787856,40.950940104027424,0.08888888888888889,0.35349725090437845
3643.077333499921,609282.0100921079,6.600763452675393,100.0,0.1,0.5885251061718192
3633.446680176498,609255.3337881081,6.550746982277795,94.07785502518595,0.1,0.5568117198196193
1759.1401255723067,609250.78133466,5.444743858992642,51.82362392318431,0.1,0.01881575099527117
3753.042133862825,609053.1116914001,7.199104578622906,97.41869658927088,0.1111111111111111,0.6076218348950582
3308.7839389874766,609038.269224108,6.007433124185763,90.23355338175652,0.08888888888888889,0.4679104365722425
3087.378458854087,609005.961663508,5.358165478575055,95.79318315416242,0.1,0.4019102538733292
7760.476503243333,608923.0810838001,12.29986895747962,54.128744118972385,0.07777777777777778,0.18455734804055887
4133.58948882631,608908.382879508,5.600776620674231,100.00000000000007,0.1,0.6937641071895929
3826.515805929607,608806.461104572,7.238830419252513,87.77193933510785,0.08888888888888889,0.5429687353890773
3174.870829280955,608639.415343508,5.964917058533894,86.6969167296495,0.1,0.4630340649915049
3539.678190245644,608639.415343508,6.508682152583642,95.7070278019916,0.1,0.7594972158829607
16508.216826445598,608614.0872734521,12.123871180878796,54.79045113128181,0.08888888888888889,0.35011546981715197
16523.892217594992,608614.0872734521,12.12855895158916,54.773552069504156,0.08888888888888889,0.3505044769471352
3121.3513509689174,608576.0793693081,6.223469285876341,99.99974541091412,0.1,0.7814830854068923
2674.349527902766,608564.434101452,8.937385921030069,52.733781513731095,0.12222222222222222,0.4199009640785663
4877.294362779801,608546.75016044,6.652432227763648,99.99989511316565,0.1111111111111111,0.6338305173962901
5451.788832812097,608441.1299959001,12.981936337373376,55.26299895543396,0.08888888888888889,0.1405540088705353
3452.9750163237145,608138.4685689439,6.1062751632046925,100.0,0.1111111111111111,0.4797626869868473
2935.71586473945,608003.127294248,5.351520928784753,98.71184195724425,0.1111111111111111,0.23547343539450696
1522.5723885805148,607996.60984554,9.733959337562213,42.98099030518569,0.08888888888888889,0.10028247191229793
9974.409296582691,607422.057208908,10.164380689379717,91.50627095854408,0.1,0.4132597885033295
2355.681071073372,607133.9525454519,8.687599396278932,58.97900129335269,0.12222222222222222,0.5245224947037439
3367.758141759989,606712.3102890679,6.3216934015637065,100.0,0.1,0.5126527748852776
11064.901750283232,606641.69846146,11.620631505704727,57.17591610287555,0.1,0.5089054136438664
2431.376836746665,606586.6023649441,5.937278654915828,88.19492235357788,0.12222222222222222,0.7501031148899664
2435.212296124014,606586.6023649441,5.016072044457371,90.4190434823143,0.12222222222222222,0.841794640368211
5451.788832676125,606484.5258756201,12.981936337373376,55.262998954426756,0.08888888888888889,0.1405540088705353
905.4596955997723,606348.95233262,7.073838933107041,34.41040307550293,0.1,0.06883995872700406
1384.067388828798,606345.7713941761,6.008084221228165,96.14708025725649,0.1111111111111111,0.4178165833434056
880.5467397182592,606090.1680386199,5.793774342929014,40.49542097147051,0.1111111111111111,0.7051879450673251
1000.50235916821,606090.1680386199,5.798617043322943,44.06441777548725,0.1111111111111111,0.4403878403365616
1060.6724745565828,606090.1680386199,6.786907080971874,43.06088029171283,0.1111111111111111,0.6124337777741333
2246.4103251340202,606000.32365582,7.165656762426254,54.98353429251812,0.1111111111111111,0.031877343300412635
4077.606489153963,605562.215316308,8.86577366669709,99.76338298335224,0.1111111111111111,0.5159409490871456
3321.237762347261,605547.52862042,10.221520363457934,48.49883716284868,0.1,0.1656368581402206
